Date,Open,Close,Volume,Date_2
2001-06-07,2.55,2.55,380,2001-06-07
2001-06-08,2.55,2.55,0,2001-06-08
2001-06-09,2.55,2.55,0,2001-06-09
2001-06-10,2.55,2.55,0,2001-06-10
2001-06-11,2.55,2.55,0,2001-06-11
2001-06-12,2.55,2.55,0,2001-06-12
2001-06-13,2.55,2.55,0,2001-06-13
2001-06-14,2.55,2.55,0,2001-06-14
2001-06-15,2.55,2.55,0,2001-06-15
2001-06-16,2.55,2.55,0,2001-06-16
2001-06-17,2.55,2.55,0,2001-06-17
2001-06-18,2.55,2.55,0,2001-06-18
2001-06-19,2.55,2.55,0,2001-06-19
2001-06-20,2.55,2.55,0,2001-06-20
2001-06-21,2.55,2.55,0,2001-06-21
2001-06-22,2.55,2.55,0,2001-06-22
2001-06-23,2.55,2.55,0,2001-06-23
2001-06-24,2.55,2.55,0,2001-06-24
2001-06-25,2.55,2.55,0,2001-06-25
2001-06-26,2.55,2.55,0,2001-06-26
2001-06-27,2.55,2.55,0,2001-06-27
2001-06-28,2.55,2.55,0,2001-06-28
2001-06-29,2.55,2.55,0,2001-06-29
2001-06-30,2.55,2.55,0,2001-06-30
2001-07-01,2.55,2.55,0,2001-07-01
2001-07-02,2.55,2.55,0,2001-07-02
2001-07-03,2.55,2.55,0,2001-07-03
2001-07-04,2.55,2.55,0,2001-07-04
2001-07-05,2.55,2.55,0,2001-07-05
2001-07-06,2.55,2.55,0,2001-07-06
2001-07-07,2.55,2.55,0,2001-07-07
2001-07-08,2.55,2.55,0,2001-07-08
2001-07-09,2.615,2.615,300,2001-07-09
2001-07-10,2.615,2.615,0,2001-07-10
2001-07-11,2.615,2.615,0,2001-07-11
2001-07-12,2.615,2.615,0,2001-07-12
2001-07-13,2.615,2.615,0,2001-07-13
2001-07-14,2.615,2.615,0,2001-07-14
2001-07-15,2.615,2.615,0,2001-07-15
2001-07-16,2.615,2.615,0,2001-07-16
2001-07-17,2.615,2.615,0,2001-07-17
